Model Name,Date,Price,Information,Capacity
판매(안전) A2296] 아이폰 SE2 블랙 64G 88% A급 17만원 사은품포함/11699,2024-05-26 19:05:00,170000,"제품정보 여우폰
＠ 모델명 : 아이폰 SE2 / A11699 / 64G / 88%
＠ 색상: 블랙
＠ 판매가격 : 17만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : A급으로 잔상없으며 전체적으로 깨끗한 제품으로 초등학생.부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 11699]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",64G
판매(안전) 아이폰15프로 512GB 리퍼폰,2024-05-26 18:57:00,1500000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰15프로 512GB 티타늄블랙 리퍼폰입니다
풀박 상태로 거래 가능합니다
리퍼 후 애플 직원과 함께 정상 작동 되는지만 확인 후 사용하지 않았습니다
관심 있으시면 연락주세요",512GB
판매(안전) 아이폰SE2 128기가,2024-05-26 18:40:00,200000,"아이폰SE2 레드(128기가) 판매합니다
액정과 뒷면 깨끗하고
A급으로 새것과 같아요
박스채로 있습니다",128기가
판매(안전) 아이폰14 프로맥스 128 판매합니다.,2024-05-26 18:12:00,930000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


케이스, 보호필름 항상 착용했으며 미세한 실기스 제외 아주 깨끗합니다.(배터리 85퍼, 128기가)
1. 충전단자 부분 미세한 실기스
2. 휴대폰 하단 미세한 긁힘
두개 다 빛에 비춰보지 않는이상 안보입니다.
액정은 실기스 조차 하나도 없습니다.
자세한 부분은 사진 참고 부탁드립니다.
추가적으로 아이폰 정품 박스 및 미사용 정품 케이블, esr 강화유리 2장, 아이몰 지문방지 강화유리 2장 사용했던 애플 정품 실리콘 케이스 1개, 엘라고 실리콘 케이스 1개, 다이소 맥세이프 케이스 1개 전부 같이 드립니다.
거래는 직거래(임실) 또는 택배거래 가능합니다.
01030212889로 문자 부탁드립니다.",128기가
판매(안전) A2296] 아이폰 SE2 블랙 64G 88% A급 17만원 사은품포함/11699,2024-05-26 18:11:00,170000,"제품정보 여우폰
＠ 모델명 : 아이폰 SE2 / A11699 / 64G / 88%
＠ 색상: 블랙
＠ 판매가격 : 17만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : A급으로 잔상없으며 전체적으로 깨끗한 제품으로 초등학생.부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 11699]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",64G
판매(안전) 아이폰12프로 512 그라파이트,2024-05-26 17:33:00,530000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰 12프로 512기가 그라파이트 팝니다 모서리 미세찍힘 두군대 있으며, 배터리 79퍼 입니다. 충전기는 없고 박스와 카메라 필름 있습니다. 직거래 우선, 택배거래 가능합니다.",512기가
판매(안전) 아이폰14 프로맥스 판매합니다,2024-05-26 17:18:00,930000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


케이스, 보호필름 항상 착용했으며 미세한 실기스 제외 아주 깨끗합니다.(배터리 85퍼, 128기가)
1. 충전단자 부분 미세한 실기스
2. 휴대폰 하단 미세한 찍힘
자세한 부분은 사진 참고 부탁드립니다.
추가적으로 아이폰 정품 박스 및 미사용 정품 케이블, esr 강화유리 2장, 아이몰 지문방지 강화유리 2장 사용했던 애플 정품 실리콘 케이스 1개, 엘라고 실리콘 케이스 1개, 다이소 맥세이프 케이스 1개 전부 같이 드립니다.
거래는 직거래(임실) 또는 택배거래 가능합니다.
01030212889로 문자 부탁드립니다.",128기가
판매(안전) 아이폰14 프로맥스 판매합니다.,2024-05-26 15:23:00,930000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


케이스, 보호필름 항상 착용했으며 미세한 실기스 제외 아주 깨끗합니다.(배터리 85퍼, 128기가)
1. 충전단자 부분 미세한 실기스
2. 휴대폰 하단 미세한 긁힘
두개 다 빛에 비춰보지 않는이상 안보입니다.
액정은 실기스 조차 하나도 없습니다.
자세한 부분은 사진 참고 부탁드립니다.
추가적으로 아이폰 정품 박스 및 미사용 정품 케이블, esr 강화유리 2장, 아이몰 지문방지 강화유리 2장 사용했던 애플 정품 실리콘 케이스 1개, 엘라고 실리콘 케이스 1개, 다이소 맥세이프 케이스 1개 전부 같이 드립니다.
거래는 직거래(임실) 또는 택배거래 가능합니다.
01030212889로 문자 부탁드립니다.",128기가
판매(안전) 아이폰 8 화이트 64g,2024-05-26 12:27:00,140000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) A2296] 아이폰 SE2 블랙 64G 88% A급 17만원 사은품포함/11699,2024-05-25 23:19:00,170000,"제품정보 여우폰
＠ 모델명 : 아이폰 SE2 / A11699 / 64G / 88%
＠ 색상: 블랙
＠ 판매가격 : 17만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : A급으로 잔상없으며 전체적으로 깨끗한 제품으로 초등학생.부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 11699]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",64G
판매(안전) 아이폰7 매트블랙 32GB 12만 19198 수원,2024-05-25 19:52:00,120000,"1.제품 >아이폰7 매트블랙 32GB 12만 19198 수원
2.제품번호 >> 19198 (구매시 꼭 제품번호 말씀해주세요)
3.통신사 > 공용 (정상해지,호환가능,25%요금할인 )
4.가격 > 12만
5.특이사항 > 외관(사진첨부)/기능문제(없음)/
6.거래방법 >
-> 택배거래 (구매자부담)
-> 직거래 (인계동)
-> 퀵/탁송거래 OK (구매자부담)
-> 연락처 : 010 7419 8506 수원",32GB
판매(안전) 아이폰15 블랙 128기가 효율 100% SSS급 판매,2024-05-25 19:16:00,950000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰15 블랙 128기가 효율 100% 사이클 횟수는 42회이고 액정 및 테두리 기스 하자 없는 S급입니다.
서울권에서 조율 후 직거래 희망하고 타지역이면 택배도 가능하세요.
박스 보유중이고 24년 12월 3일까지 보증 적용 됩니다. 연락 부탁드립니다.",128기가
판매(안전) A2296] 아이폰 SE2 블랙 64G 88% A급 17만원 사은품포함/11699,2024-05-25 19:14:00,170000,"제품정보 여우폰
＠ 모델명 : 아이폰 SE2 / A11699 / 64G / 88%
＠ 색상: 블랙
＠ 판매가격 : 17만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : A급으로 잔상없으며 전체적으로 깨끗한 제품으로 초등학생.부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 11699]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",64G
판매(안전) A2296] 아이폰 SE2 블랙 64G 88% A급 17만원 사은품포함/11699,2024-05-25 18:20:00,170000,"제품정보 여우폰
＠ 모델명 : 아이폰 SE2 / A11699 / 64G / 88%
＠ 색상: 블랙
＠ 판매가격 : 17만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : A급으로 잔상없으며 전체적으로 깨끗한 제품으로 초등학생.부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 11699]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",64G
판매(안전) 아이폰 부품용,2024-05-25 17:13:00,280000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰 11 프로 64GB 실버 직거래가능 창원 마산 작동잘됨 공기계 11pro,2024-05-25 16:56:00,275000,"배터리성능 78%입니다!
구매한지 3년정도 되었어요
페이스 아이디나 버튼, 카메라 등등 기능 상 하자 하나도 없습니다!
박스에 넣어서 드릴게용!!
하지만 액정에 잔기스들이 많아요 ㅜㅜ
뒤에 보시면 최대한 잘 보이게 찍었어요
그냥 찍으면 안 나옵니다! 깨진게 아니라 잔기스가 엄청 많아요
그래서 저렴하게 내놓습니다!
저렴하게 가져가세용
창원과 마산에서 직거래 가능합니다!
※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
