Model Name,Date,Price,Information
판매(안전) 아이폰 SE2 128GB 프로덕트 레드,2024.06.10. 16:02,"180,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! +"
판매(안전) 아이폰15프로 256 네츄럴,2024.06.10. 15:43,"1,180,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
구매 작년 23년 11월 구매하여 사용
케이스 항시 착용 필름 항시
큰 시스 찍힘 없음
배터리상태 99퍼 싸이클 225
업무상 갤럭시가 편해 해지 후 넘어 갑니다
적당한 네고 가능 합니다
연락 주십쇼"
판매(안전) 아이폰11프로 256g 미드나잇그린,2024.06.10. 15:33,"350,000원","늘 케이스를써서 기스는 거의 없다 보시면 됩니다.
1년 정도 사용하였고 배터리 성능 83%입니다.
액정, 카메라 정상입니다. 지금은 초기화 해놓은 상태이고 본품만 있습니다.
직거래원해요.네고는 답안함
※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰 13프로맥스 새제품 시에라블루 256,2024.06.10. 15:03,"960,000원","직거래가능.
5월달에 받은 리퍼폰
90일이내 내부결함 있을시 본사에서 교환.
리퍼상세 영수증과 같이 보내드립니다.
알뜰요금제 가능한 자급제폰.
약정 없음.
※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰 xr 64,2024.06.10. 14:53,"140,000원","아이폰 xr 64기가 입니다
액정은 새것으로 교체하고 필름붙여 두었습니다.
배터리 잔량은 85
뒷몀 깨짐 있습니다 상태 사진으로 확인하세요
당산역 개포동역 선유도역 직거래 가능합니다"
판매(안전) 아이폰 14 128g (미국 T모바일 Lock),2024.06.10. 13:57,"550,000원","아이폰 14 128g 모델입니다
미국 T 모바일 통신사 Lock 제품이며
제품 구입후 보호필름 부착 하였으며 사용없이 보관중입니다
새 제품이라고 생각 하시면 될것 같습니다
보증기간은 올해 10월까지 살아있구요
통신사 Lock 제품 아시는 분들만 구매해 주세요
직러래 인천입니다."
판매(안전) 아이폰 15프로맥스 512애케플 구매합니다,2024.06.10. 13:15,"1,500,000원",무안읍 직거래합니다
판매(안전) 아이폰 12 미니 64기가 화이트,2024.06.10. 13:01,"230,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 12 미니 64기가 화이트 판매합니다
액정이랑 뒷판 깨짐 전혀 없고 충전단자 쪽 생활기스만 있어요 사용하면서 케이스 뺀 적 없고 늘 필름 부착되어 있었습니다"
판매(안전) 자급제 아이폰 13프로 그라파이트 256g,2024.06.10. 12:34,"850,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 13프로 그라파이트 256g 팝니다.
배터리 성능은 사진과 같이 90%입니다.
해외 여행 갈 때 사진찍을 때만 사용해서 상태 최상입니다.
애플 usb 타입 충전기, 애플c타입 충전기, usb-라이트닝 선1개, C타입-라이트닝 선 3개 포함입니다. 다 정품이고, 핸드폰이랑 주변기기들 구입내역 다 보여드릴 수 있습니다. 따로는 안 팝니다.
010-4육78-76삼6
문자주세요."
판매(안전) 아이폰 xs max 256 리퍼급 판매,2024.06.10. 12:17,"220,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
아이폰 xs max 256 중국버전 카메라무음
사설 리퍼
외관완벽
페이스아이디 안됨
배터리 사설 교체"
판매(안전) 아이폰13 256 스타라이트 미개봉,2024.06.10. 10:20,"850,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰13 256 스타라이트 미개봉
유심기변으로 팝니다
직거래 양천구
네고문의 답안드립니다"
판매(안전) 아이폰 12 128GB 배터리 84%,2024.06.10. 10:11,"270,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 12 128GB 배터리 84% 팝니다.
옆면에 약간의 흠집이 있습니다. 사용하시는데 크게 불편함은 없으실 겁니다.
필름이 깨진 것이라 액정은 괜찮습니다."
판매(안전) 아이폰8플러스,2024.06.10. 10:00,"150,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰13 pro 512 골드,2024.06.10. 08:19,"700,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰12 mini 판매합니다,2024.06.10. 08:02,"150,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰 14 프로 256gb 실버 애케플,2024.06.09. 23:49,"950,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
얼마전에 리퍼받아서 배터리성능도 100%이고 사용감도 없는 깨끗한 제품입니다. 더불어 애플케어플러스도 가입되어있습니다. 편하게 연락주세요!"
판매(안전) 아이폰11프로 256 카메라 무음,2024.06.09. 20:36,"330,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰15 핑크 128GB 애플케어플러스적용 자급제 판매합니다,2024.06.09. 19:27,"900,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
